=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.05.12 16:11:47 =~=~=~=~=~=~=~=~=~=~=~=
74709,1.39,1.69,9.11,0.00,0.00,0.00,-0.12,0.12,-0.12,0.00,8.56,10.50
74809,1.38,1.69,9.12,0.00,0.00,0.00,-0.06,0.06,-0.12,0.00,8.56,10.50
74909,1.37,1.69,9.14,0.00,0.00,0.00,0.06,-0.12,0.00,0.00,8.56,10.50
75007,1.38,1.69,9.13,0.00,0.00,0.00,0.06,0.06,0.00,0.00,8.56,10.50
75106,1.38,1.71,9.11,0.00,0.00,0.00,-0.06,0.06,0.00,0.00,8.56,10.50
75206,1.38,1.70,9.13,0.00,0.00,0.00,0.00,0.06,0.00,0.00,8.56,10.50
75306,1.38,1.69,9.14,0.00,0.00,0.00,0.00,-0.06,0.06,0.00,8.56,10.50
75406,1.39,1.70,9.11,0.00,0.00,0.00,-0.06,0.19,-0.06,0.00,8.56,10.50
75507,1.37,1.69,9.11,0.00,0.00,0.00,0.00,-0.12,0.00,0.00,8.56,10.50
75607,1.38,1.67,9.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.56,10.50
75707,1.37,1.69,9.11,0.00,0.00,0.00,0.06,0.00,-0.06,0.00,8.56,10.50
75808,1.38,1.69,9.12,0.00,0.00,0.00,0.12,0.00,0.00,0.00,8.56,10.50
75908,1.38,1.70,9.14,0.00,0.00,0.00,0.00,0.00,0.06,0.00,8.56,10.50
76008,1.37,1.68,9.15,0.00,0.00,0.00,0.00,-0.12,0.06,0.00,8.56,10.50
76107,1.39,1.69,9.11,0.00,0.00,0.00,0.00,-0.06,-0.06,0.00,8.56,10.50
DHT22: T=21.0 C | RH=72.6%
76206,1.38,1.67,9.11,0.00,0.00,0.00,0.00,-0.19,0.00,0.00,8.56,10.50
76306,1.38,1.69,9.10,0.00,0.00,0.00,0.00,0.00,0.06,0.00,8.56,10.50
76406,1.38,1.71,9.10,0.00,0.00,0.00,0.06,-0.06,0.06,0.00,8.56,10.50
76506,1.37,1.69,9.12,0.00,0.00,0.00,-0.06,-0.19,0.06,0.00,8.56,10.50
76606,1.37,1.67,9.12,0.00,0.00,0.00,-0.06,-0.06,0.00,0.00,8.56,10.50
76707,1.35,1.67,9.11,0.00,0.00,0.00,0.06,-0.06,0.06,0.00,0.56,10.50
76807,1.38,1.69,9.13,0.00,0.00,0.00,-0.06,0.00,0.06,0.00,8.56,10.50
76907,1.38,1.69,9.12,0.00,0.00,0.00,0.00,-0.06,-0.06,0.00,8.56,10.50
77008,1.39,1.68,9.12,0.00,0.00,0.00,0.12,0.06,-0.06,0.00,8.56,10.50
77108,1.37,1.69,9.15,0.00,0.00,0.00,0.06,-0.19,0.06,0.00,8.56,10.50
77209,1.37,1.68,9.11,0.00,0.00,0.00,0.00,-0.06,0.06,0.00,8.56,10.50
77309,1.37,1.70,9.12,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,8.56,10.50
77409,1.38,1.67,9.13,0.00,0.00,0.00,-0.06,0.19,0.06,0.00,8.56,10.50
77508,1.38,1.67,9.09,0.00,0.00,0.00,-0.12,0.06,0.00,0.00,8.56,10.50
77607,1.38,1.69,9.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.56,10.50
77706,1.37,1.69,9.12,0.00,0.00,0.00,0.19,-0.12,-0.06,0.00,8.56,10.50
77806,1.38,1.69,9.10,0.00,0.00,0.00,0.06,0.06,0.06,0.00,8.56,10.50
77906,1.37,1.67,9.10,0.00,0.00,0.00,0.00,-0.12,0.06,0.00,0.56,10.50
78007,1.37,1.70,9.09,0.00,0.00,0.00,-0.19,-0.19,0.00,0.00,8.56,10.50
78107,1.38,1.69,9.10,0.00,0.00,0.00,-0.06,0.19,-0.06,0.00,8.56,10.50
78207,1.39,1.68,9.10,0.00,0.00,0.00,-0.06,-0.06,0.00,0.00,8.56,10.50
78308,1.37,1.69,9.10,0.00,0.00,0.00,-0.06,-0.06,0.00,0.00,8.56,10.50
78408,1.37,1.68,9.09,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,8.56,10.50
78509,1.37,1.71,9.13,0.00,0.00,0.00,0.00,0.00,-0.12,0.00,8.56,10.50
78609,1.36,1.68,9.11,0.00,0.00,0.00,0.00,0.12,0.06,0.00,8.56,10.50
DHT22: T=21.0 C | RH=72.6%
78709,1.38,1.70,9.14,0.00,0.00,0.00,0.00,-0.06,0.06,0.00,8.56,2.50
78808,1.38,1.69,9.10,0.00,0.00,0.00,0.00,0.00,-0.12,0.00,8.56,10.50
78907,1.38,1.68,9.11,0.00,0.00,0.00,0.00,0.00,0.06,0.00,8.56,10.50
79006,1.38,1.69,9.10,0.00,0.00,0.00,0.06,-0.06,-0.06,0.00,8.56,10.50
79106,1.37,1.72,9.12,0.00,0.00,0.00,0.12,-0.19,0.12,0.00,8.56,10.50
79206,1.38,1.70,9.14,0.00,0.00,0.00,-0.12,-0.12,0.00,0.00,8.56,10.50
79307,1.37,1.70,9.12,0.00,0.00,0.00,-0.12,0.06,-0.12,0.00,8.56,10.50
79407,1.38,1.67,9.12,0.00,0.00,0.00,-0.06,0.06,-0.06,0.00,8.56,10.50
79508,1.37,1.69,9.11,0.00,0.00,0.00,-0.06,0.00,0.12,0.00,8.56,10.50
79608,1.37,1.72,9.13,0.00,0.00,0.00,0.12,0.00,0.00,0.00,8.56,10.50
79709,1.39,1.70,9.11,0.00,0.00,0.00,0.19,0.12,0.00,0.00,8.56,10.50
79809,1.38,1.70,9.11,0.00,0.00,0.00,0.12,-0.06,-0.06,0.00,8.56,10.50
79909,1.38,1.68,9.13,0.00,0.00,0.00,-0.06,-0.06,0.12,0.00,8.56,10.50
80008,1.38,1.69,9.10,0.00,0.00,0.00,-0.06,0.12,0.06,0.00,8.56,10.50
80107,1.38,1.70,9.13,0.00,0.00,0.00,0.00,0.00,0.06,0.00,8.56,10.50
80206,1.38,1.69,9.13,0.00,0.00,0.00,-0.12,0.00,0.00,0.00,8.56,10.50
80306,1.37,1.69,9.08,0.00,0.00,0.00,-0.06,-0.06,0.00,0.00,8.56,10.50
80406,1.39,1.69,9.14,0.00,0.00,0.00,0.06,0.00,-0.06,0.00,8.56,10.50
80507,1.38,1.70,9.16,0.00,0.00,0.00,0.19,0.06,-0.06,0.00,8.56,10.50
80607,1.39,1.69,9.13,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,8.56,10.50
80707,1.37,1.68,9.12,0.00,0.00,0.00,-0.06,0.06,-0.06,0.00,8.56,10.50
80808,1.37,1.68,9.13,0.00,0.00,0.00,-0.06,-0.06,0.00,0.00,8.56,10.50
80908,1.37,1.69,9.16,0.00,0.00,0.00,-0.06,-0.12,0.00,0.00,8.56,10.50
81009,1.37,1.69,9.14,0.00,0.00,0.00,-0.19,0.25,-0.12,0.00,8.56,10.50
81109,1.39,1.67,9.13,0.00,0.00,0.00,0.06,0.06,0.00,0.00,8.56,10.50
DHT22: T=21.0 C | RH=72.6%
81209,1.38,1.69,9.12,0.00,0.00,0.00,0.06,0.06,0.06,0.00,8.56,10.50
81308,1.37,1.71,9.15,0.00,0.00,0.00,-0.06,0.06,0.06,0.00,8.56,10.50
81407,1.38,1.68,9.13,0.00,0.00,0.00,-0.06,-0.19,-0.12,0.00,8.56,10.50
81506,1.37,1.69,9.13,0.00,0.00,0.00,0.06,-0.06,0.12,0.00,8.56,10.50
81606,1.37,1.67,9.14,0.00,0.00,0.00,0.00,-0.06,-0.06,0.00,8.56,10.50
81706,1.37,1.69,9.15,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,8.56,10.50
81807,1.37,1.68,9.12,0.00,0.00,0.00,0.00,0.06,0.12,0.00,8.56,10.50
81907,1.36,1.68,9.13,0.00,0.00,0.00,0.00,-0.12,0.06,0.00,8.56,10.50
82007,1.37,1.69,7.84,0.00,0.00,0.00,0.00,0.06,-0.06,0.00,8.56,10.50
82108,1.36,0.41,9.14,0.00,0.00,0.00,0.06,-0.06,-0.06,0.00,8.56,10.50
82208,1.38,1.69,9.14,0.00,0.00,0.00,0.06,-0.06,0.00,0.00,8.56,10.50
82308,1.39,1.68,9.13,0.00,0.00,0.00,0.06,-0.12,0.06,0.00,8.56,10.50
82406,1.37,1.69,9.13,0.00,0.00,0.00,0.06,0.19,0.00,0.00,8.56,10.50
82506,1.38,1.69,9.14,0.00,0.00,0.00,0.12,0.00,-0.12,0.00,8.56,10.50
82606,1.37,1.71,9.16,0.00,0.00,0.00,0.06,0.00,0.06,0.00,8.56,10.50
82706,1.39,1.69,9.14,0.00,0.00,0.00,0.00,-0.12,0.06,0.00,8.56,10.50
82806,1.38,1.69,9.13,0.00,0.00,0.00,0.00,0.06,0.00,0.00,8.56,10.50
82906,1.37,1.69,9.13,0.00,0.00,0.00,-0.06,-0.12,0.00,0.00,8.56,10.50
83007,1.35,1.71,9.10,0.00,0.00,0.00,0.06,-0.12,0.00,0.00,8.56,10.50
83107,1.39,1.68,9.10,0.00,0.00,0.00,0.06,-0.06,-0.06,0.00,8.56,10.50
83208,1.40,1.66,9.11,0.00,0.00,0.00,0.06,0.00,-0.06,0.00,8.56,10.50
83308,1.39,1.69,9.13,0.00,0.00,0.00,0.12,-0.19,-0.19,0.00,8.56,10.50
83408,1.38,1.68,9.14,0.00,0.00,0.00,0.06,0.06,-0.06,0.00,8.56,10.50
83509,1.37,1.69,9.12,0.00,0.00,0.00,0.12,0.12,0.00,0.00,8.56,10.50
8
